dtm,temperature,humidity,co2,light,noise,bluetooth_devices,bluetooth_non_personal_devices,count_total
2017-03-25 09:05:00,22.6,36.9,781.0,430.0,511.0,1.0,,
2017-03-25 09:06:00,23.8,39.0,767.0,448.0,510.0,8.0,,
2017-03-25 09:07:00,23.9,39.0,787.0,438.0,511.0,18.0,,15.0
2017-03-25 09:08:00,23.9,38.8,761.0,421.0,509.0,25.0,,30.0
2017-03-25 09:09:00,24.0,38.8,792.0,441.0,500.0,37.0,,30.0
2017-03-25 09:10:00,24.0,38.8,792.0,454.0,501.0,38.0,,30.0
2017-03-25 09:11:00,24.1,38.7,784.0,453.0,509.0,39.0,,30.0
2017-03-25 09:12:00,24.1,38.6,809.0,329.0,511.0,43.0,,30.0
2017-03-25 09:13:00,24.1,38.8,801.0,402.0,512.0,43.0,,30.0
2017-03-25 09:14:00,24.2,38.6,806.0,411.0,498.0,45.0,,30.0
2017-03-25 09:15:00,24.2,38.5,793.0,408.0,509.0,47.0,,30.0
2017-03-25 09:16:00,24.2,38.4,785.0,371.0,505.0,48.0,,30.0
2017-03-25 09:17:00,24.2,38.3,831.0,362.0,522.0,48.0,,30.0
2017-03-25 09:18:00,24.3,38.3,835.0,383.0,510.0,52.0,,30.0
2017-03-25 09:19:00,24.3,38.3,826.0,416.0,507.0,52.0,,30.0
2017-03-25 09:20:00,24.3,38.2,838.0,410.0,483.0,53.0,,30.0
2017-03-25 09:21:00,24.4,38.2,827.0,409.0,503.0,54.0,,30.0
2017-03-25 09:22:00,24.4,38.1,847.0,412.0,503.0,57.0,,30.0
2017-03-25 09:23:00,24.4,38.1,819.0,417.0,507.0,59.0,,30.0
2017-03-25 09:24:00,24.5,38.0,858.0,418.0,495.0,60.0,,30.0
2017-03-25 09:25:00,24.5,38.0,850.0,400.0,502.0,60.0,,30.0
2017-03-25 09:26:00,24.5,37.9,840.0,416.0,511.0,61.0,,30.0
2017-03-25 09:27:00,24.6,37.9,887.0,339.0,500.0,63.0,,30.0
2017-03-25 09:28:00,24.6,37.8,856.0,339.0,515.0,63.0,,30.0
2017-03-25 09:29:00,24.6,37.9,882.0,341.0,507.0,64.0,,30.0
2017-03-25 09:30:00,24.6,37.7,887.0,350.0,500.0,65.0,,30.0
2017-03-25 09:31:00,24.7,37.8,916.0,318.0,536.0,67.0,,30.0
2017-03-25 09:32:00,24.8,37.9,925.0,342.0,501.0,69.0,,30.0
2017-03-25 09:33:00,24.8,37.8,946.0,342.0,494.0,70.0,,30.0
2017-03-25 09:35:00,24.8,37.8,952.0,354.0,500.0,73.0,,30.0
2017-03-25 09:36:00,24.9,37.8,938.0,360.0,501.0,74.0,,30.0
2017-03-25 09:37:00,24.9,38.0,956.0,364.0,508.0,77.0,,30.0
2017-03-25 09:38:00,24.9,37.7,950.0,357.0,513.0,80.0,,30.0
2017-03-25 09:39:00,24.9,37.4,918.0,361.0,502.0,80.0,,30.0
2017-03-25 09:40:00,24.9,37.6,961.0,363.0,500.0,84.0,,30.0
2017-03-25 10:33:00,25.8,37.5,1178.0,444.0,500.0,0.0,,30.0
2017-03-25 10:34:00,25.9,37.6,1145.0,440.0,500.0,27.0,,30.0
2017-03-25 10:35:00,25.8,37.7,1142.0,443.0,491.0,32.0,,30.0
2017-03-25 10:36:00,25.9,37.6,1214.0,434.0,507.0,39.0,,30.0
2017-03-25 10:37:00,25.9,37.6,1182.0,441.0,504.0,42.0,,30.0
2017-03-25 10:38:00,25.9,37.7,1233.0,436.0,498.0,44.0,,30.0
2017-03-25 10:39:00,25.9,37.5,1157.0,442.0,507.0,47.0,,30.0
2017-03-25 10:40:00,25.9,37.6,1195.0,424.0,497.0,48.0,,30.0
2017-03-25 10:41:00,25.9,37.5,1256.0,437.0,498.0,52.0,,30.0
2017-03-25 10:42:00,25.9,37.7,1217.0,437.0,480.0,57.0,,30.0
2017-03-25 10:43:00,26.0,37.8,1239.0,433.0,500.0,58.0,,30.0
2017-03-25 10:44:00,26.0,37.5,1210.0,451.0,507.0,61.0,,30.0
2017-03-25 10:45:00,26.0,37.6,1189.0,448.0,494.0,63.0,,30.0
2017-03-25 10:46:00,26.0,37.4,1193.0,446.0,516.0,67.0,,30.0
2017-03-25 10:47:00,26.0,37.4,1215.0,433.0,504.0,69.0,,30.0
2017-03-25 10:48:00,26.0,37.6,1269.0,434.0,504.0,73.0,,30.0
2017-03-25 10:49:00,26.0,37.5,1189.0,452.0,511.0,74.0,,30.0
2017-03-25 10:50:00,26.1,37.6,1215.0,444.0,486.0,79.0,,30.0
2017-03-25 10:51:00,26.1,37.6,1266.0,450.0,512.0,82.0,,30.0
2017-03-25 10:52:00,26.1,37.4,1244.0,450.0,508.0,83.0,,30.0
2017-03-25 10:53:00,26.1,37.8,1234.0,462.0,504.0,87.0,,30.0
2017-03-25 10:54:00,26.1,37.5,1302.0,447.0,515.0,89.0,,30.0
2017-03-25 10:55:00,26.1,37.6,1266.0,447.0,497.0,90.0,,30.0
2017-03-25 10:56:00,26.1,37.7,1266.0,451.0,506.0,92.0,,30.0
2017-03-25 10:57:00,26.1,37.9,1248.0,457.0,509.0,92.0,,30.0
2017-03-25 10:58:00,26.1,37.8,1225.0,421.0,488.0,95.0,,30.0
2017-03-25 10:59:00,26.1,37.7,1277.0,441.0,504.0,96.0,,30.0
2017-03-25 11:00:00,26.1,37.7,1254.0,456.0,492.0,98.0,,30.0
2017-03-25 11:01:00,26.2,37.8,1258.0,445.0,502.0,100.0,,30.0
2017-03-25 11:02:00,26.2,37.9,1296.0,461.0,502.0,101.0,,30.0
2017-03-25 11:03:00,26.1,37.7,1248.0,453.0,490.0,101.0,,30.0
2017-03-25 11:04:00,26.2,37.9,1280.0,425.0,509.0,104.0,,30.0
2017-03-25 11:05:00,26.2,37.8,1267.0,463.0,509.0,106.0,,30.0
2017-03-25 11:06:00,26.2,37.7,1267.0,424.0,512.0,109.0,,30.0
2017-03-25 11:07:00,26.2,37.8,1222.0,442.0,505.0,111.0,,30.0
2017-03-25 11:08:00,26.2,37.8,1299.0,434.0,500.0,114.0,,30.0
2017-03-25 11:09:00,26.2,36.8,1280.0,444.0,500.0,117.0,,30.0
2017-03-25 11:10:00,26.2,37.9,1290.0,449.0,471.0,121.0,,30.0
2017-03-25 11:11:00,26.2,37.9,1238.0,444.0,505.0,124.0,,30.0
2017-03-25 11:12:00,26.2,37.8,1280.0,449.0,499.0,124.0,,30.0
2017-03-25 11:13:00,26.2,37.9,1280.0,445.0,500.0,128.0,,30.0
2017-03-25 11:14:00,26.3,37.8,1277.0,448.0,502.0,130.0,,30.0
2017-03-25 11:15:00,26.3,37.9,1286.0,461.0,505.0,130.0,,30.0
2017-03-25 11:16:00,26.3,37.9,1261.0,459.0,495.0,132.0,,30.0
2017-03-25 11:17:00,26.3,37.9,1290.0,454.0,432.0,133.0,,30.0
2017-03-25 11:18:00,26.3,37.7,1268.0,457.0,502.0,134.0,,30.0
2017-03-25 11:19:00,26.3,37.9,1265.0,457.0,517.0,135.0,,30.0
2017-03-25 11:20:00,26.3,37.9,1297.0,468.0,485.0,141.0,,30.0
2017-03-25 11:21:00,26.3,37.5,1281.0,459.0,496.0,141.0,,30.0
2017-03-25 11:22:00,26.4,37.9,1278.0,462.0,507.0,148.0,,30.0
2017-03-25 11:23:00,26.4,37.9,1294.0,435.0,510.0,151.0,,30.0
2017-03-25 11:24:00,26.4,37.6,1271.0,450.0,509.0,151.0,,30.0
2017-03-25 11:25:00,26.4,37.9,1223.0,447.0,504.0,153.0,,30.0
2017-03-25 11:26:00,26.4,37.8,1268.0,452.0,478.0,154.0,,30.0
2017-03-25 11:27:00,26.4,37.8,1327.0,456.0,499.0,155.0,,30.0
2017-03-25 11:28:00,26.4,37.9,1275.0,454.0,503.0,157.0,,30.0
2017-03-25 11:29:00,26.4,37.7,1255.0,445.0,507.0,158.0,,31.0
2017-03-25 11:30:00,26.4,37.8,1281.0,452.0,511.0,159.0,,31.0
2017-03-25 11:31:00,26.4,37.8,1297.0,465.0,506.0,159.0,,31.0
2017-03-25 11:32:00,26.4,37.7,1271.0,457.0,501.0,164.0,,31.0
2017-03-25 11:33:00,26.4,37.6,1333.0,451.0,517.0,164.0,,31.0
2017-03-25 11:34:00,26.4,37.8,1324.0,424.0,496.0,164.0,,31.0
2017-03-25 11:35:00,26.4,37.3,1292.0,460.0,493.0,167.0,,31.0
2017-03-25 11:36:00,26.4,37.7,1250.0,409.0,518.0,176.0,,30.0
2017-03-25 11:37:00,26.4,37.8,1328.0,460.0,505.0,176.0,,30.0
2017-03-25 11:38:00,26.5,37.8,1234.0,446.0,504.0,180.0,,30.0
2017-03-25 11:39:00,26.5,36.8,1269.0,453.0,515.0,180.0,,30.0
2017-03-25 11:40:00,26.5,37.8,1301.0,462.0,497.0,184.0,,29.0
2017-03-25 11:41:00,26.5,37.8,1331.0,457.0,493.0,184.0,,29.0
2017-03-25 11:42:00,26.5,37.7,1318.0,448.0,521.0,188.0,,29.0
2017-03-25 11:43:00,26.6,37.6,1295.0,461.0,517.0,191.0,,29.0
2017-03-25 11:44:00,26.6,37.7,1276.0,467.0,506.0,191.0,,29.0
2017-03-25 11:45:00,26.6,37.7,1263.0,465.0,516.0,191.0,,29.0
2017-03-25 11:46:00,26.6,37.7,1311.0,463.0,513.0,195.0,,29.0
2017-03-25 11:47:00,26.6,37.6,1305.0,465.0,506.0,197.0,,29.0
2017-03-25 11:48:00,26.6,37.6,1276.0,449.0,508.0,197.0,,29.0
2017-03-25 11:49:00,26.6,37.6,1289.0,458.0,508.0,198.0,,29.0
2017-03-25 11:50:00,26.6,37.6,1299.0,460.0,514.0,199.0,,31.0
2017-03-25 11:51:00,26.6,37.7,1293.0,370.0,505.0,204.0,,31.0
2017-03-25 11:52:00,26.6,37.6,1322.0,413.0,506.0,205.0,,31.0
2017-03-25 11:53:00,26.6,37.9,1349.0,377.0,510.0,208.0,,31.0
2017-03-25 11:54:00,26.6,37.8,1345.0,457.0,509.0,208.0,,31.0
2017-03-25 11:55:00,26.6,37.9,1329.0,447.0,492.0,212.0,,31.0
2017-03-25 11:56:00,26.6,37.8,1339.0,451.0,498.0,213.0,,31.0
2017-03-25 11:57:00,26.6,37.9,1289.0,464.0,511.0,216.0,,31.0
2017-03-25 11:58:00,26.7,38.2,1325.0,477.0,528.0,224.0,,30.0
2017-03-25 11:59:00,26.7,38.2,1319.0,471.0,515.0,224.0,,25.0
2017-03-25 12:00:00,26.7,37.7,1315.0,457.0,495.0,224.0,,17.0
2017-03-25 12:01:00,26.7,38.1,1332.0,472.0,505.0,224.0,,16.0
2017-03-25 12:02:00,26.7,38.0,1312.0,462.0,524.0,228.0,,16.0
2017-03-25 12:03:00,26.7,38.1,1267.0,367.0,492.0,233.0,,16.0
2017-03-25 12:04:00,26.6,37.7,1238.0,455.0,511.0,233.0,,16.0
2017-03-25 12:05:00,26.6,37.5,1272.0,461.0,512.0,233.0,,16.0
2017-03-25 12:06:00,26.5,37.2,1211.0,464.0,510.0,233.0,,16.0
2017-03-25 12:07:00,26.5,37.3,1167.0,446.0,502.0,237.0,,16.0
2017-03-25 12:08:00,26.5,37.1,1180.0,464.0,501.0,238.0,,16.0
2017-03-25 12:09:00,26.4,36.9,1138.0,452.0,510.0,239.0,,16.0
2017-03-25 12:10:00,26.3,36.9,1129.0,460.0,496.0,241.0,,16.0
2017-03-25 12:11:00,26.2,37.0,1154.0,456.0,492.0,242.0,,16.0
2017-03-25 12:12:00,26.2,37.0,1077.0,450.0,506.0,244.0,,16.0
2017-03-25 12:13:00,26.2,37.0,1147.0,457.0,501.0,244.0,,16.0
2017-03-25 12:14:00,26.1,36.9,1058.0,452.0,507.0,247.0,,16.0
2017-03-25 12:15:00,26.1,37.0,1094.0,464.0,516.0,249.0,,16.0
2017-03-25 12:16:00,26.1,37.0,1112.0,457.0,504.0,249.0,,16.0
2017-03-25 12:17:00,26.1,37.0,1085.0,461.0,515.0,249.0,,16.0
2017-03-25 12:18:00,26.1,36.9,1106.0,459.0,497.0,249.0,,16.0
2017-03-25 12:19:00,26.1,36.9,1060.0,462.0,509.0,249.0,,16.0
2017-03-25 12:20:00,26.1,36.8,1072.0,455.0,500.0,252.0,,16.0
2017-03-25 12:21:00,26.1,36.9,1108.0,452.0,509.0,255.0,,16.0
2017-03-25 12:22:00,26.1,36.8,1075.0,457.0,505.0,255.0,,16.0
2017-03-25 12:23:00,26.0,36.8,1096.0,467.0,511.0,255.0,,16.0
2017-03-25 12:24:00,25.9,36.9,1050.0,454.0,513.0,257.0,,16.0
2017-03-25 12:25:00,26.0,37.0,1056.0,470.0,519.0,258.0,,16.0
2017-03-25 12:26:00,25.9,36.9,1047.0,454.0,483.0,258.0,,16.0
2017-03-25 12:27:00,25.9,37.0,1062.0,455.0,482.0,258.0,,16.0
2017-03-25 12:28:00,25.9,37.0,1038.0,454.0,504.0,260.0,,16.0
2017-03-25 12:29:00,25.9,36.9,1017.0,459.0,507.0,263.0,,16.0
2017-03-25 12:30:00,25.9,36.9,1028.0,458.0,505.0,263.0,,16.0
2017-03-25 12:31:00,25.9,37.0,1052.0,449.0,524.0,264.0,,16.0
2017-03-25 12:32:00,25.9,37.0,1065.0,426.0,504.0,270.0,,16.0
2017-03-25 12:33:00,25.9,37.0,1083.0,444.0,508.0,271.0,,16.0
2017-03-25 12:34:00,25.8,37.0,1077.0,461.0,500.0,273.0,,16.0
2017-03-25 12:35:00,25.8,36.2,1070.0,453.0,494.0,274.0,,16.0
2017-03-25 12:36:00,25.8,37.1,1064.0,457.0,513.0,275.0,,16.0
2017-03-25 12:37:00,25.8,36.3,1091.0,440.0,510.0,280.0,,16.0
2017-03-25 12:38:00,25.8,37.2,1103.0,460.0,506.0,284.0,,16.0
2017-03-25 12:39:00,25.8,37.2,1100.0,456.0,504.0,286.0,,16.0
2017-03-25 12:40:00,25.8,37.4,1109.0,463.0,511.0,288.0,,16.0
2017-03-25 12:41:00,25.8,37.4,1131.0,461.0,514.0,291.0,,16.0
2017-03-25 12:42:00,25.8,37.4,1144.0,467.0,516.0,293.0,,16.0
2017-03-25 12:43:00,25.8,37.5,1116.0,465.0,479.0,294.0,,16.0
2017-03-25 12:44:00,25.8,37.4,1122.0,467.0,520.0,297.0,,16.0
2017-03-25 12:45:00,25.8,37.9,1156.0,462.0,544.0,300.0,,16.0
2017-03-25 12:46:00,25.8,37.8,1191.0,455.0,503.0,304.0,,16.0
2017-03-25 12:47:00,25.8,37.7,1169.0,462.0,505.0,306.0,,16.0
2017-03-25 12:48:00,25.8,38.0,1147.0,464.0,512.0,309.0,,16.0
2017-03-25 12:49:00,25.8,38.0,1194.0,459.0,525.0,311.0,,16.0
2017-03-25 12:50:00,25.8,37.9,1175.0,460.0,493.0,313.0,,9.0
2017-03-25 12:51:00,25.8,38.0,1191.0,475.0,503.0,316.0,,14.0
2017-03-25 12:52:00,25.9,38.2,1148.0,470.0,506.0,322.0,,14.0
2017-03-25 12:53:00,25.9,37.2,1167.0,448.0,504.0,322.0,,14.0
2017-03-25 12:54:00,25.9,38.0,1167.0,462.0,504.0,323.0,,14.0
2017-03-25 12:55:00,25.9,38.2,1217.0,416.0,473.0,323.0,,14.0
2017-03-25 12:56:00,25.9,38.2,1167.0,459.0,507.0,328.0,,14.0
2017-03-25 12:57:00,25.9,38.2,1252.0,467.0,509.0,329.0,,14.0
2017-03-25 12:58:00,25.9,38.6,1236.0,463.0,504.0,329.0,,16.0
2017-03-25 12:59:00,26.0,38.5,1199.0,464.0,496.0,330.0,,22.0
2017-03-25 13:00:00,26.0,38.3,1266.0,474.0,505.0,332.0,,22.0
2017-03-25 13:01:00,26.1,37.5,1295.0,457.0,503.0,343.0,,21.0
2017-03-25 13:02:00,26.1,38.3,1279.0,472.0,500.0,344.0,,21.0
2017-03-25 13:03:00,26.2,38.5,1274.0,485.0,470.0,348.0,,21.0
2017-03-25 13:04:00,26.2,38.4,1299.0,488.0,505.0,351.0,,26.0
2017-03-25 13:05:00,26.2,38.8,1286.0,486.0,499.0,352.0,,30.0
2017-03-25 13:06:00,26.2,38.7,1329.0,496.0,508.0,354.0,,30.0
